archivo,clase,rms,zcr,centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,cluster,concentracion
155044-9-0-37.wav,street_music,0.07139911,0.055362061958092484,1477.2974141079808,-174.40692,140.83385,-15.26254,11.114269,-11.122747,-1.5369693,-21.768991,-0.7367188,-23.927206,-1.1743315,-15.222309,-6.233575,-11.188823,0,moderado
155044-9-0-38.wav,street_music,0.07818734,0.05249446802745665,1349.8934379489117,-178.8053,153.10721,-16.643929,2.9608588,-17.379087,-1.9112056,-22.550518,-2.1935923,-24.456753,-3.610202,-16.926676,-5.403913,-8.208566,0,moderado
155127-9-0-2.wav,street_music,0.078078955,0.05415688222543353,1315.6995668034644,-228.98338,149.16052,3.7848582,3.2424097,-19.18464,-11.499063,-0.90459746,-5.056411,-14.1665325,-3.0097413,-9.733945,-6.393315,-0.01598592,0,moderado
155127-9-1-2.wav,street_music,0.0725822,0.05715713059971098,1399.9376425008609,-236.78581,140.19518,-10.215509,13.70932,-12.904399,-13.545239,3.0386024,-0.21135752,-15.206224,-4.6329975,-8.105565,-7.9382706,-1.9423375,0,moderado
155127-9-1-23.wav,street_music,0.051666986,0.06057792178468208,1473.6318298402425,-250.55818,141.5786,5.4467382,-1.7822291,-12.717058,-2.0870345,1.6561967,-3.5928814,-10.721224,-2.4657712,-9.868165,-4.429824,0.5387778,0,moderado
155127-9-1-24.wav,street_music,0.073762946,0.05268921604046243,1382.474866952957,-246.83115,142.137,3.6987255,0.82547987,-10.749471,-0.5944878,1.6294235,-6.059456,-11.765399,-1.3778102,-8.034433,-5.744934,-2.1807992,0,moderado
155127-9-1-25.wav,street_music,0.07581384,0.05769903811416185,1365.7501402716641,-245.02242,144.7372,-1.1085759,-1.6913569,-13.7119,-0.101283126,0.44524458,-8.151403,-11.286991,0.7372824,-2.8204973,-3.5116577,-2.151573,0,moderado
155127-9-1-27.wav,street_music,0.054588575,0.05423591040462428,1411.9179928680448,-245.46785,141.82266,1.4855633,5.7281237,-12.5444565,-5.3429313,-1.2047313,-7.118936,-11.658576,0.12081918,-6.8272705,-2.3458507,-1.1335994,0,moderado
155129-1-0-0.wav,car_horn,0.016671676,0.141015625,3732.9566913954286,-306.04663,31.30044,20.474417,28.900324,10.8967085,-6.143384,1.7827799,13.582418,-12.258432,-11.899287,5.216072,-20.528515,-8.496551,1,no_favorable
155129-1-1-0.wav,car_horn,0.013999308,0.12046595982142858,3251.0207193791275,-331.2978,50.065113,18.190592,23.874166,11.230013,-7.56718,2.3302715,14.260259,-12.274376,-7.4570727,6.362143,-19.62775,-7.9880686,1,no_favorable
155129-1-2-0.wav,car_horn,0.013825644,0.07844366776315789,1925.924631844182,-317.5347,112.369446,25.585236,14.393495,12.491299,3.87052,7.012964,10.821134,-3.634101,-2.8403866,5.171976,-1.4883626,-7.90428,2,favorable
155130-1-0-0.wav,car_horn,0.16758198,0.04754638671875,2076.7004861549813,-187.949,72.55832,-24.686752,8.2017,7.780394,9.070976,-1.2144351,2.3681219,-2.3319974,-2.9751632,-10.0343,-13.293823,-5.177583,0,moderado
155130-1-1-0.wav,car_horn,0.06666018,0.15851236979166666,3206.0202607238343,-215.80984,40.33262,7.205909,33.17693,6.548959,-32.71535,18.551174,9.369159,-24.038706,2.316954,3.5078235,-13.949897,-20.892094,1,no_favorable
155202-9-0-124.wav,street_music,0.16702539,0.10157943460982659,2136.306747290363,-101.19699,104.36423,-10.169905,-10.394448,-1.651502,9.547359,-2.240039,-0.07750206,0.26238632,-7.263264,-27.585804,-4.4960656,2.5005364,0,moderado
155202-9-0-126.wav,street_music,0.117040396,0.09947107568641618,2049.546421761118,-149.69498,109.24789,-2.0698211,-6.4908767,-7.0258617,12.176176,0.564685,-3.0336943,-1.2165707,-5.5416174,-18.738623,3.380371,0.99807924,0,moderado
155202-9-0-135.wav,street_music,0.13144158,0.0748707324783237,1845.676806416234,-155.82585,118.451385,2.9503827,-4.3076577,3.5937088,9.199024,-3.2161624,-1.5721961,-3.1211572,-10.206047,-28.18886,-5.651925,-1.0589173,0,moderado
155202-9-0-38.wav,street_music,0.069791295,0.03553445628612717,1093.419987788773,-293.49432,149.15164,22.02265,8.0433655,5.029413,8.313282,-13.747302,-4.911786,-3.0201373,-2.843493,-12.499303,-9.88755,-2.7152767,0,moderado
155202-9-0-42.wav,street_music,0.10404861,0.034416772037572256,1210.7434534852755,-275.09283,127.635796,27.777891,12.453379,-5.2669907,9.166498,-23.768713,3.2869997,-2.9665556,-4.561093,-10.746186,-7.174956,2.1585255,0,moderado
155202-9-0-6.wav,street_music,0.1193491,0.06353583363439307,1649.9639981182547,-203.17282,129.6251,20.313242,6.4244447,-5.249054,10.041778,-7.8364477,0.120102726,-1.1026535,1.1934365,-15.360028,-13.057806,-1.0522354,0,moderado
155212-9-0-13.wav,street_music,0.019327005,0.04637260657514451,1662.4621573406678,-336.4385,122.69369,30.82686,8.781479,-1.8143119,6.073258,-6.66265,-1.8983926,-8.375516,-5.4546213,-11.8088,-5.8828473,-7.018638,2,favorable
155212-9-1-14.wav,street_music,0.071449086,0.11223412662572255,2633.9637547367597,-155.05959,88.363686,9.974433,-3.2009952,-10.529011,-1.3083926,-20.476374,-10.9338,-11.702179,-9.217485,-6.976096,-6.138779,-8.820708,0,moderado
155212-9-1-49.wav,street_music,0.06767467,0.14702910494942195,2847.714835138141,-161.48766,80.560425,7.7594304,-9.787451,-14.775903,9.110426,-10.742326,-12.645401,-15.041733,-7.0637784,-0.42914814,-9.085345,-11.842802,0,moderado
155212-9-1-75.wav,street_music,0.06731841,0.1570233471820809,3132.0690166324357,-135.28413,70.58897,8.990587,-4.8703628,-7.0361385,5.7538114,-14.812695,-11.147406,-14.041065,-13.550154,-8.195474,-12.43427,-11.613244,0,moderado
155212-9-1-85.wav,street_music,0.083956204,0.1306956737716763,2805.9620580821174,-137.15018,79.28647,2.0532174,-12.862125,-5.5283294,9.72256,-9.108315,-12.692439,-16.061792,-12.945563,-3.4105012,-10.208571,-11.230999,0,moderado
155212-9-1-88.wav,street_music,0.08082552,0.1456602239884393,2956.355431245645,-133.13628,73.00599,2.7760582,-11.834366,-8.97385,11.219679,-11.1964855,-13.354831,-15.167057,-11.634564,-3.058298,-10.552055,-11.474175,0,moderado
155217-9-0-27.wav,street_music,0.07245633,0.09022477872109827,2374.045099756553,-197.66226,98.27389,0.49864736,-8.538228,5.0918455,-6.073189,-7.5257564,-19.64628,-19.322401,-12.872158,-9.375238,-12.602212,-9.726886,0,moderado
155217-9-0-39.wav,street_music,0.08428359,0.10196328576589596,2266.447849300645,-162.78572,98.955154,-12.933797,-0.898806,7.82999,-12.562856,-15.665236,-19.12981,-17.629095,-16.179338,-7.1815424,-6.4564486,-12.24654,0,moderado
155217-9-0-57.wav,street_music,0.08116965,0.10739365065028902,2418.605835877608,-149.186,91.832245,-17.044294,-4.8921895,3.9781494,-11.376533,-15.674328,-20.333021,-18.068493,-14.913003,-11.570181,-9.865549,-9.140417,0,moderado
155217-9-0-85.wav,street_music,0.07858801,0.11866645592485549,2368.0167665676736,-153.85458,95.270386,-20.196894,-6.0501714,4.0645175,-10.99772,-15.75033,-18.29079,-17.702168,-16.217169,-9.986267,-10.131753,-7.7666087,0,moderado
155217-9-1-24.wav,street_music,0.06898953,0.06236170068641619,1552.8520057880733,-212.67206,134.46121,2.8162177,-3.344414,-7.1377573,-2.088134,-10.1043415,-9.388113,-17.945482,5.31076,-13.106389,-20.582401,-18.325066,0,moderado
155217-9-1-58.wav,street_music,0.07058617,0.06190728865606936,1534.3478267373985,-206.02705,128.82988,10.151045,9.911301,-25.464495,-4.8641257,-11.633999,-12.550917,-13.433759,-10.768184,-17.317732,-20.573572,-18.414532,0,moderado
155219-2-0-0.wav,children_playing,0.026012085,0.04732658959537572,1358.2714217425223,-286.6664,138.44348,-3.5592303,26.893064,8.500565,7.03151,19.056353,2.1599705,4.0208287,4.4245706,-3.6346738,6.817277,-0.6945166,2,favorable
155219-2-0-1.wav,children_playing,0.024541441,0.04865031159682081,1394.2046972211458,-286.96082,135.6708,-2.9174504,27.5,9.271345,7.6226115,19.02103,4.481434,4.160942,5.7973194,-3.6890302,5.133374,0.9099982,2,favorable
155219-2-0-22.wav,children_playing,0.026839254,0.07294865426300579,2030.5913732858244,-247.77802,107.43847,0.61471164,17.652628,10.750768,10.677026,20.378218,6.801501,0.0062063583,1.7876911,-3.4094348,9.9765625,1.2364614,2,favorable
155219-2-0-24.wav,children_playing,0.027075548,0.0696605175216763,2155.5491769340824,-256.07794,105.571976,13.408752,7.6234717,13.891288,10.09199,18.33926,4.051349,-0.5488967,8.6914,-5.7153735,7.6682515,1.8169485,2,favorable
155219-2-0-25.wav,children_playing,0.027099505,0.05912154533959538,2159.452045480361,-260.79797,102.13448,15.581642,15.510863,12.428085,7.213216,19.074474,6.386326,3.1866872,7.0387077,-6.95963,5.7271953,1.8713163,2,favorable
155219-2-0-26.wav,children_playing,0.026933905,0.05570357658959538,1899.515811663447,-268.06204,113.55424,14.14229,18.348677,13.510497,5.5512433,12.953796,2.0373926,4.618526,6.3513474,-2.537834,8.510279,-0.23416063,2,favorable
155219-2-0-51.wav,children_playing,0.026382675,0.06174358742774567,1959.2996540976658,-268.19153,108.790825,14.500388,15.318295,17.339777,8.017561,19.559095,7.277251,2.9483833,7.4347115,-3.9596221,4.583155,-3.54534,2,favorable
155219-2-0-57.wav,children_playing,0.043647006,0.05345127348265896,1441.492874703353,-268.13876,128.13252,-10.2685585,36.71791,10.97917,18.63715,19.900597,6.404091,6.1362996,2.9831235,-5.2340794,5.75433,-0.4574562,2,favorable
155227-9-0-2.wav,street_music,0.11641522,0.04190751445086705,1006.9966703206009,-235.5946,148.71152,-16.81136,54.185955,18.213888,10.048884,10.435139,10.224819,2.4693024,9.857168,2.9578903,6.6411104,0.4105003,2,favorable
155227-9-0-20.wav,street_music,0.1160487,0.04305906791907514,1009.9969722965192,-215.53694,158.10474,-26.876516,49.331116,13.196312,8.73408,7.0207376,9.622406,4.9851503,11.536779,1.9463177,7.3025846,4.9006534,2,favorable
155227-9-0-23.wav,street_music,0.100374766,0.05018571622109826,1244.3766038300532,-201.51393,141.74173,-26.417805,42.127666,14.9115505,14.485852,10.335898,12.5853195,0.9674407,15.548811,-1.2572281,4.247869,-2.5413597,2,favorable
155227-9-0-24.wav,street_music,0.1117752,0.0607021089234104,1560.1096132104237,-150.10104,127.22311,-21.13134,28.33377,15.898887,12.138186,7.9700446,9.896919,0.7538759,14.804171,-2.5658913,8.256306,-4.3813367,2,favorable
155227-9-0-27.wav,street_music,0.11202768,0.049553490787572256,1426.5089881206297,-150.58058,135.69275,-16.245295,27.173332,10.978653,9.6509695,7.3696084,11.430185,1.7252198,12.8154745,2.56243,4.784122,-0.121194474,2,favorable
155227-9-0-3.wav,street_music,0.106152646,0.042133309248554913,1022.211380388922,-234.99487,148.44124,-15.973847,54.52832,14.852265,10.550693,8.868576,10.863761,-0.020049872,12.7901745,4.4453964,8.322403,1.7870628,2,favorable
155234-1-0-0.wav,car_horn,0.027003111,0.06645990728021978,1262.389928803003,-271.273,146.26503,-16.372156,30.38272,8.845793,8.760451,3.7317603,12.052794,0.6687781,12.130959,-2.956627,0.36971766,1.4924682,2,favorable
155238-2-0-17.wav,children_playing,0.03159681,0.06800939306358382,1573.2191715914441,-250.36217,132.52264,-13.073507,34.995907,-0.44364187,10.432397,7.7484927,0.7051732,4.9764457,6.7526503,-4.6768975,2.8418717,-4.864718,2,favorable
155238-2-0-3.wav,children_playing,0.040513556,0.03903992052023121,1214.9967617702318,-258.8703,146.3431,-12.475267,40.895187,4.817657,16.39279,10.937633,4.4787064,11.109805,4.118161,2.9816167,5.081962,2.6076713,2,favorable
155238-2-0-31.wav,children_playing,0.024300192,0.08311506502890173,1797.066534638367,-253.96861,120.5203,-17.026772,31.694584,-2.4002435,12.356474,12.533009,3.4863603,11.854554,8.8102255,-0.5122719,6.69836,-1.7989601,2,favorable
155238-2-0-36.wav,children_playing,0.03650056,0.050967530708092484,1484.8400077439014,-238.06534,136.45671,-21.252876,38.618473,5.467035,9.880189,6.3523273,2.4812071,6.8629837,7.0117583,-1.1935996,7.352069,0.08265527,2,favorable
155238-2-0-47.wav,children_playing,0.049539004,0.04159704660404624,1454.6272774884862,-222.21207,134.70166,-20.209063,35.877304,1.3270053,19.78739,10.565097,6.615318,7.3742633,7.880852,-0.50239587,6.4792027,-0.44933307,2,favorable
155238-2-0-67.wav,children_playing,0.01691723,0.09859047597543352,2002.8048670525243,-286.2232,110.76051,-9.865334,40.67481,-7.0513697,15.968654,9.317685,-1.3741505,10.802675,3.5595593,3.3752654,8.270995,-0.41903666,2,favorable
155238-2-0-75.wav,children_playing,0.02490884,0.07507394779624277,1865.4712899960664,-249.83612,121.7148,-11.278957,28.754612,-0.45082074,14.717265,10.43254,0.29153064,13.313212,2.3838775,-0.13712712,6.102561,-1.5653759,2,favorable
155238-2-0-97.wav,children_playing,0.04077723,0.0393899024566474,1289.7994510910257,-259.43213,142.63498,-11.002564,35.180107,0.614939,18.469769,7.1816235,5.457631,10.42425,6.4236665,3.4172907,5.8915095,0.28361177,2,favorable
155241-9-0-50.wav,street_music,0.060606983,0.06356688041907514,1349.4489770727844,-233.07407,142.45949,-30.864977,40.82038,7.660743,7.704666,3.835653,4.1774244,1.1857078,8.718924,-2.963957,-2.293111,-8.593729,2,favorable
155241-9-0-56.wav,street_music,0.05776543,0.07667144598988439,1464.930432527603,-222.05785,136.94537,-31.408426,53.895237,3.4676049,-0.5851633,2.165726,2.320834,2.454174,9.222373,4.2766376,6.0728674,3.428518,2,favorable
155241-9-0-69.wav,street_music,0.054271687,0.06481157424132948,1348.7274887390606,-230.55586,141.84102,-30.175415,39.929176,11.893171,5.6880445,8.992085,6.2640247,5.6320243,7.5362077,-9.679058,-2.076346,-5.0960603,2,favorable
155241-9-0-79.wav,street_music,0.060096316,0.06958431177745665,1552.3534232845836,-198.54037,134.17937,-25.996086,32.777,7.2065625,1.7752167,2.0879703,7.545513,2.007652,13.871997,-0.8378449,2.9600499,-1.9418305,2,favorable
155241-9-0-8.wav,street_music,0.043897204,0.07896608562138728,1534.4087322443042,-243.2067,128.65732,-25.722876,55.06291,8.704952,-1.238887,0.14002718,0.59271574,0.0044366033,14.317583,-7.5628076,-2.4437513,-5.35906,2,favorable
155241-9-0-88.wav,street_music,0.055535372,0.05015466943641619,1120.1235764656562,-262.98578,150.72853,-19.823658,50.596786,14.069903,3.3923573,6.9637203,5.198096,1.7662759,9.106127,-0.5686647,3.2709389,-5.013115,2,favorable
155242-9-0-12.wav,street_music,0.11454808,0.058588105130057806,1269.2728307854168,-168.71259,144.71461,-21.34454,41.864395,-0.5336388,14.87573,5.366428,6.9496384,5.0075145,5.732668,-1.1432613,6.8053756,1.606023,2,favorable
155242-9-0-15.wav,street_music,0.11790646,0.05845545068641619,1274.2425028168366,-160.63306,147.10419,-26.58905,40.273106,-1.342255,15.51267,2.679552,11.216277,0.48777303,4.2835255,-5.1636205,7.270846,-4.5068088,2,favorable
155242-9-0-27.wav,street_music,0.1592937,0.04401587337427745,1139.354995388379,-165.29863,147.18657,-20.928469,45.141197,6.2817674,15.350413,5.6536055,9.341169,6.806061,5.3036532,-6.590257,1.9796866,-7.0882363,2,favorable
155242-9-0-35.wav,street_music,0.11731386,0.05369682532514451,1139.2665263537867,-159.4158,163.00215,-28.27714,31.877964,-0.4190921,16.172289,6.9379487,8.419045,4.975061,3.2473805,-6.260455,8.107749,-0.5225326,2,favorable
155242-9-0-4.wav,street_music,0.124755144,0.05702447615606936,1313.8406513866446,-123.0337,152.37689,-25.963907,22.443394,-1.0559372,13.373773,4.8942795,5.636258,-0.63025016,8.715228,-6.967328,4.12327,-3.759426,0,moderado
155242-9-0-44.wav,street_music,0.11001091,0.0655708092485549,1351.684439315633,-158.91957,152.60858,-35.523335,25.173952,-4.532117,11.1281595,-2.0902534,8.560843,-0.6454982,4.592632,-3.652463,2.3528895,0.34048682,0,moderado
155243-9-0-18.wav,street_music,0.04787458,0.06327052474710983,1306.9490016335053,-201.39975,155.91821,-24.022808,23.96295,0.5502895,7.7527704,11.555601,11.394978,-2.1755097,6.0946364,-5.2802362,4.1732635,0.44329825,2,favorable
155243-9-0-24.wav,street_music,0.043810092,0.08295136380057803,1464.7397634321485,-210.64113,151.27228,-52.813374,26.016768,8.32823,12.487984,12.4287615,12.3780775,-4.692232,8.417887,-6.0882998,9.168601,-0.5347649,2,favorable
155243-9-0-32.wav,street_music,0.040772717,0.052500112897398844,1249.7195393614015,-248.43248,155.44063,-32.546356,38.53947,3.2895684,8.402544,12.083025,16.27335,-2.2367122,9.241523,-3.981319,6.1979213,-0.5531791,2,favorable
155243-9-0-42.wav,street_music,0.038309876,0.057628477239884394,1290.6233516847678,-280.70654,139.29257,-30.373882,55.72846,8.700348,9.582914,12.521064,13.750312,5.5027676,16.03232,-3.8853738,7.8356447,4.1957364,2,favorable
155243-9-0-53.wav,street_music,0.0463804,0.05546366961705202,1225.5955962138673,-211.18402,164.16237,-33.11003,24.041422,3.9454668,10.391752,7.0504637,9.420809,-1.8773814,3.8242388,-3.4253774,4.5119247,3.541617,2,favorable
155243-9-0-55.wav,street_music,0.062779725,0.05073044617052023,1271.0335836195934,-178.11519,155.927,-21.435953,15.693283,6.897558,6.3617954,11.035143,10.832699,1.3066516,4.4516296,-4.3471203,4.826743,-1.7222943,2,favorable
155262-2-0-101.wav,children_playing,0.030540371,0.082835643966763,1631.3801238798517,-229.39812,139.21184,-24.509212,22.784307,-5.985591,-7.0448513,-0.31012458,-8.223575,1.4156839,2.4674602,-3.6536245,0.91458464,-5.1187344,0,moderado
155262-2-0-11.wav,children_playing,0.021586739,0.07769316744942197,1514.9208746924837,-250.21712,145.17216,-23.341822,25.205654,-1.161864,-2.5314426,-2.1400154,-4.611911,-2.543342,7.482075,-5.293464,2.7490666,-6.1660504,0,moderado
155262-2-0-15.wav,children_playing,0.023041748,0.07669120303468208,1419.7664969268842,-251.40314,154.70805,-31.110209,27.73458,-3.698851,-5.545247,-0.43390056,-4.4695015,-3.0887864,8.401541,-6.0696297,2.2991064,-5.8128204,0,moderado
155262-2-0-2.wav,children_playing,0.025758008,0.061176277998554913,1350.4819358791615,-254.19017,152.16298,-19.999577,25.966757,4.078356,-4.550547,0.94246405,-2.3735013,-0.46969727,8.962949,-4.5395403,5.7316456,-4.387475,2,favorable
155262-2-0-21.wav,children_playing,0.023940269,0.07934993677745665,1475.2313348031205,-250.56976,148.93053,-26.620224,25.870607,-1.1304505,-4.8026304,-2.1154728,-6.329875,-1.3375779,6.993463,-7.205887,1.3533655,-6.636714,0,moderado
155262-2-0-48.wav,children_playing,0.024585132,0.07676176390895954,1500.3241165598977,-240.22566,148.24347,-28.348297,27.719828,-5.3574414,-8.21627,-1.6609118,-4.0771437,-2.3666224,8.02416,-5.3313837,1.7143625,-6.3067846,0,moderado
155262-2-0-58.wav,children_playing,0.023690859,0.07717101697976879,1529.3535921031587,-244.36649,144.31839,-22.757118,29.316195,-4.657389,-5.5336742,-4.8739443,-6.455913,-2.5578942,0.3841776,-2.286449,0.05419772,-6.5233464,0,moderado
155262-2-0-63.wav,children_playing,0.02503598,0.07624525830924855,1425.0297275356666,-240.96434,155.15002,-32.130127,26.515041,-3.5013773,-6.854926,-1.5373666,-5.894008,-2.8479044,7.05686,-5.0104938,0.080692865,-8.444862,0,moderado
155263-2-0-12.wav,children_playing,0.03233769,0.05351336705202312,1131.3431574374574,-255.80168,165.01183,-23.137589,37.251484,6.812263,8.16647,0.915403,0.092466794,-3.720129,5.2617626,-6.040799,0.13271019,-5.5259895,2,favorable
155263-2-0-22.wav,children_playing,0.04937559,0.03257936687138728,1062.1998266882745,-246.65756,159.79254,-17.070358,36.232914,6.5560255,8.321119,2.9063766,3.9062994,-2.912677,9.343164,-4.4863567,1.0247859,-2.6573024,2,favorable
155263-2-0-23.wav,children_playing,0.04454541,0.03346561145231214,1028.4767790209069,-255.40233,162.82498,-15.37537,36.46401,9.169896,6.506242,2.0435815,3.0556684,-3.5178857,9.645711,-4.4870057,1.1988696,-1.8422492,2,favorable
155263-2-0-34.wav,children_playing,0.031949956,0.0642894237716763,1235.3563567190984,-237.20483,165.48695,-29.199823,27.972544,2.038306,3.5468936,0.520144,-1.3667067,-4.162242,6.002837,-4.850331,1.7241006,-6.0576453,0,moderado
155263-2-0-43.wav,children_playing,0.035945613,0.039985436235549135,1041.5018280084862,-260.22534,167.42154,-17.24253,37.37333,9.967458,3.7276456,1.0866671,-0.4450232,-4.67605,8.268915,-5.6465006,2.4367373,-4.5639043,2,favorable
155263-2-0-50.wav,children_playing,0.032574743,0.04741126264450867,1086.7574400642384,-260.18234,170.31866,-23.83696,35.077534,10.621911,-0.7335815,4.074863,1.2614044,-3.5058646,7.1294255,-6.319845,4.8718786,-5.85966,2,favorable
155263-2-0-57.wav,children_playing,0.029824052,0.0498018650650289,1117.6453750587284,-262.40945,168.04424,-20.240534,33.10261,9.374426,3.1389308,1.1191324,-4.039749,-7.6596694,7.8154883,-4.5399723,1.4907228,-5.805971,2,favorable
155263-2-0-61.wav,children_playing,0.029890854,0.05782322525289017,1238.699783320937,-250.6954,161.16463,-24.321531,36.759586,4.746789,1.7119644,1.6356097,-2.5946095,-5.754281,6.4758415,-4.3990707,3.282804,-7.5072355,2,favorable
155280-2-0-10.wav,children_playing,0.036539387,0.029415417268786128,1070.161703981577,-343.55777,142.78256,-11.919907,30.312252,7.3170147,12.073211,16.48907,3.807134,8.230679,6.3233624,-0.6316307,6.0160313,5.222749,2,favorable
155280-2-0-11.wav,children_playing,0.022381576,0.03983866961705202,1235.9470150330328,-337.06985,139.62444,-18.29,29.849102,4.776948,10.938485,9.022608,3.7918365,6.7971983,9.637635,-2.095349,9.034724,2.1708956,2,favorable
155280-2-0-13.wav,children_playing,0.014448411,0.04575167088150289,1233.5010461808183,-352.69345,149.47119,-14.644458,24.268185,-1.7992582,10.987824,1.1980032,4.7694473,1.4904454,6.835717,-2.6531653,3.8441083,3.9551327,2,favorable
155280-2-0-15.wav,children_playing,0.0078675775,0.047106439667630055,1363.1893177785262,-398.93317,138.31471,-8.182784,26.051,-1.0386486,17.282928,1.6445173,6.212487,2.4738262,7.524298,-1.1083735,2.803046,3.9760125,2,favorable
155280-2-0-3.wav,children_playing,0.030402217,0.028280798410404623,1121.857237390466,-358.8914,131.36713,-8.020401,36.04431,1.3436335,14.348788,14.910071,7.411261,8.107005,8.869743,0.5444334,3.108777,3.7284427,2,favorable
155280-2-0-5.wav,children_playing,0.028227378,0.030832279624277457,1177.2147436872845,-340.67398,138.74191,-15.996206,29.944729,0.40788215,10.0061455,13.405155,5.856796,9.539079,10.656343,1.7123442,0.93267965,1.2689204,2,favorable
155280-2-0-6.wav,children_playing,0.025779657,0.0400362400650289,1165.619257643303,-320.945,154.24594,-24.670765,20.575642,1.3781322,10.383997,8.592924,3.1611836,8.675934,7.142215,-1.803352,3.1819766,2.0092554,2,favorable
155280-2-0-7.wav,children_playing,0.020764831,0.059248554913294796,1239.9336365614981,-305.7069,161.6259,-34.737484,17.7992,1.5199828,9.291057,10.750002,3.0141659,6.5545025,5.5006304,-7.0669065,4.7471514,2.3009458,2,favorable
155283-1-0-0.wav,car_horn,0.0728408,0.10091145833333333,2058.1954457443917,-202.16734,80.65258,6.065105,21.985203,9.351842,14.281696,9.466467,20.320717,-2.1152773,8.126444,4.247763,5.5415397,-3.3043687,2,favorable
155283-1-1-0.wav,car_horn,0.0633619,0.04082380022321429,1246.0958805401149,-289.4702,108.71278,3.7463057,46.892097,20.540453,16.131025,4.326447,12.139749,7.976906,6.0823293,7.6744313,4.3059,1.0749553,2,favorable
155294-3-0-0.wav,dog_bark,0.096672244,0.05525154903017242,1358.341813754948,-152.14444,146.19264,-16.666714,5.110791,1.154668,12.858986,13.57478,7.1920385,-5.5129533,8.950309,1.1151782,7.4602375,3.7979057,2,favorable
155299-3-0-1.wav,dog_bark,0.06862438,0.05041997832369942,1016.451661062813,-256.28915,169.22209,-22.726734,1.9485052,-1.5373458,3.9493208,14.24184,16.216814,16.08209,11.572049,6.441958,6.9933023,-1.0111964,2,favorable
155299-3-1-0.wav,dog_bark,0.021694098,0.05851189938583815,1347.4804347902204,-290.64355,151.88757,-24.931295,2.3720868,5.463305,0.7379167,4.564736,13.725115,15.827462,15.450443,4.369547,4.066673,-3.8747404,2,favorable
155299-3-1-1.wav,dog_bark,0.030655025,0.06454344291907514,1640.3383735568389,-238.76228,132.19072,-16.5078,0.891203,11.849382,4.3814363,6.007615,12.516652,10.386517,9.632197,2.3491201,2.7541306,-1.5810308,2,favorable
155299-3-1-2.wav,dog_bark,0.040869962,0.07315186958092486,1944.0777944128283,-192.2057,118.91298,-8.10586,-0.039499182,16.006876,7.424377,5.7822876,10.206235,5.9898524,6.295103,1.5186484,3.0109031,-1.8667154,2,favorable
155309-3-0-0.wav,dog_bark,0.19508652,0.08646263266509434,1246.8030710575779,-305.87497,128.689,-54.590954,-27.34983,-24.041813,-35.115353,-29.624216,-21.084595,-0.30028063,-10.70066,-8.866149,0.9637301,-6.8477945,0,moderado
155310-3-0-0.wav,dog_bark,0.26212543,0.09192301432291666,1309.8659305316933,-298.8168,99.31229,-53.256283,-34.289654,-40.533085,-31.129463,-9.754407,-13.43451,-7.2895536,-5.54889,10.348195,4.889084,-16.348818,0,moderado
155311-3-0-0.wav,dog_bark,0.19995764,0.07577572228773585,1135.8160616491753,-288.64862,128.33301,-52.90049,-42.7645,-35.59643,-37.580105,-21.124235,-14.873163,-10.719859,-11.776775,2.0882719,1.4646629,-9.109188,0,moderado
155312-3-0-0.wav,dog_bark,0.1901963,0.08131999638728324,1284.2673385561156,-303.07367,116.112335,-59.975952,-27.802969,-25.940212,-31.004395,-20.190378,-21.360353,-6.308375,-9.099483,-1.1684586,10.355259,-0.44977623,0,moderado
155313-3-0-0.wav,dog_bark,0.25961342,0.06298828125,940.1540139991057,-237.19006,164.07335,-57.265545,-54.696804,-55.152252,-45.85582,-20.825151,-23.19219,-17.068027,-16.080694,-2.0507934,1.759037,-14.70668,0,moderado
155314-3-0-1.wav,dog_bark,0.21709985,0.06298828125,1009.5395831371387,-312.16183,104.88693,-19.878271,-28.252642,-28.08582,-33.045612,-25.727339,-22.208454,-15.869335,-7.927529,1.4623151,0.1792846,-3.3151243,0,moderado
155314-3-0-2.wav,dog_bark,0.10294224,0.06863032875722544,1112.4348679549812,-378.85562,106.94888,-10.96165,-17.605309,-18.285229,-27.71769,-29.215685,-23.517282,-8.241605,-4.228117,-3.1142683,-3.4516015,-5.4488,0,moderado
155314-3-0-5.wav,dog_bark,0.23057589,0.0908203125,1334.3843078529437,-317.89548,93.75385,-40.61792,-28.500065,-34.693798,-27.779444,-10.865076,-13.993453,-7.7141185,-5.926971,7.009011,3.9267921,-13.270687,0,moderado
155315-3-0-0.wav,dog_bark,0.3067115,0.06373904895231214,1018.1077081310449,-286.6149,119.903496,-55.82203,-37.238472,-38.298996,-49.56338,-29.284203,-13.0992985,-3.8712363,-3.7950864,8.728409,2.8942175,-8.753011,0,moderado
155317-3-0-0.wav,dog_bark,0.14231758,0.07376998283959538,1158.9000784234515,-345.0581,119.81455,-30.19257,-25.193432,-24.560831,-31.053175,-27.122248,-24.445,-10.11388,-7.272673,-1.9643996,-1.0510716,-7.215882,0,moderado
