archivo,clase,rms,zcr,centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
2-117615-B-48.wav,fireworks,0.03347509,0.07224022308526011,1555.5061125344196,-386.86453,134.38182,-16.710691,12.5025625,-12.295363,-1.6684633,-12.932132,-8.900385,-7.0805535,-7.3742647,-6.4829216,-1.8340343,-3.2916055
2-117615-C-48.wav,fireworks,0.060995232,0.047617300397398844,1219.8009638805354,-407.7565,111.80168,20.134747,11.84265,4.335245,8.499813,1.877865,1.5536823,-0.02064445,-1.7078233,-1.1258472,0.8704407,-0.09882196
2-117615-D-48.wav,fireworks,0.0891368,0.08067365877890173,1758.495798670729,-297.24326,111.27689,-7.837792,29.360218,-3.3805194,12.337871,-0.5775514,5.1209803,2.2325206,-1.2451727,-3.6417315,-2.875049,-4.1222715
2-117615-E-48.wav,fireworks,0.0748471,0.10472080473265896,2049.110503048116,-314.9142,98.47136,-12.673128,26.960802,-6.694751,10.289091,-1.8888682,3.5301352,-0.055321015,-2.93465,-3.5087934,-2.4601367,-5.065574
2-117616-A-48.wav,fireworks,0.29232278,0.14737908688583815,2440.645122278496,-125.43117,68.533585,-6.697943,19.319,-10.967298,7.6954303,-6.075634,5.260767,0.7490766,-0.5776126,-5.7597713,1.2255455,-1.649974
2-117617-A-48.wav,fireworks,0.38512278,0.3078119355130058,3893.5872762625595,78.40785,37.287674,-7.2953863,17.269556,-10.603296,10.13455,-7.0793033,-0.754582,-8.122124,-2.4185724,-4.6806674,0.50137717,-5.6138124
2-117625-A-10.wav,rain,0.10272851,0.2501185422687861,3450.1973860703442,-20.177065,48.48719,-25.02152,16.840237,-9.383137,15.057095,-3.982863,7.558095,1.2381948,5.320312,0.52895385,5.9054585,1.2237449
2-117795-A-3.wav,cow,0.07378979,0.05284162752890174,999.6846489738228,-235.42352,182.4237,-46.02454,16.366598,4.8771663,15.5076065,10.397652,13.601868,10.521848,3.1660783,-3.87199,-0.58508116,-1.2381989
2-117795-B-3.wav,cow,0.077264994,0.08599677113439307,1567.0130901914679,-181.90242,141.83678,-63.674675,25.223232,0.25579357,8.019773,2.531378,12.069604,-0.7085593,1.0863483,1.7183797,-1.0860876,-12.707861
2-118072-A-0.wav,dog,0.08960388,0.013846865968208092,547.0963303501962,-477.74466,36.374653,2.8697894,-5.6046524,-5.1038013,4.375122,-1.2100219,2.6420698,3.2721102,3.461006,3.8050935,-0.08729552,3.3262882
2-118104-A-21.wav,sneezing,0.06304677,0.10694770592485549,2410.922342441971,-403.72165,31.6443,-1.0960882,17.791739,-3.990432,-5.883417,-4.2982225,2.8156216,0.82118887,5.3112407,1.4234549,1.378623,-1.8888518
2-118459-A-32.wav,keyboard_typing,0.048220452,0.13195447976878613,2897.67273258501,-176.17484,66.840805,-9.730353,24.649628,6.5576763,16.538168,4.780316,5.8761373,6.4612503,7.2269244,0.6977403,3.9919374,-3.0385594
2-118459-B-32.wav,keyboard_typing,0.039375477,0.11649882586705203,2801.9772890967556,-222.43571,68.42175,-9.371231,26.172964,7.6106873,17.900629,6.971763,3.9157481,4.1462827,6.251064,1.748334,7.1187463,-1.2550715
2-118624-A-30.wav,door_wood_knock,0.06299574,0.0174144237716763,694.243740947535,-508.31766,41.774845,11.432027,7.788112,8.424546,10.954901,4.5371747,4.407119,3.4892926,4.913769,2.7482948,2.698912,-0.6351672
2-118625-A-30.wav,door_wood_knock,0.15702492,0.01945222182080925,664.4851116524941,-385.15118,52.094948,13.840811,4.0746007,5.8743906,8.251112,3.862954,2.432271,1.8121481,3.7755206,1.7333114,2.8204591,-1.11528
2-118817-A-32.wav,keyboard_typing,0.015922446,0.06079524927745665,3543.4634618146906,-393.95435,19.956373,55.948334,38.58249,22.337173,38.431583,16.863518,26.573395,10.648748,11.309244,3.3591323,8.7290325,10.983002
2-118964-A-0.wav,dog,0.22379489,0.02491645592485549,620.4307972512956,-380.50235,34.5363,-8.584219,-3.7961192,-7.6971145,-0.7178842,-2.338631,1.2416394,-0.82461303,0.76436603,1.3241285,1.2123537,-1.592875
2-119102-A-21.wav,sneezing,0.04750216,0.03506310964595376,1013.175935591275,-505.32153,22.160913,5.4680643,8.380942,3.62133,7.085401,2.0839434,3.7616146,3.5328426,3.0150764,2.6764643,1.8994274,1.2252969
2-119139-A-31.wav,mouse_click,0.02527263,0.018269621567919076,538.1835356767126,-577.28796,22.592001,11.566194,2.0557587,2.577317,2.5163624,1.3759217,3.0003476,0.86400926,2.1985946,-0.21446568,0.020991474,0.4792016
2-119161-A-8.wav,sheep,0.114857726,0.2426588466401734,3627.2984943999,-328.27972,25.459856,-24.872923,0.17336401,-13.751564,-6.9782715,-6.445433,-4.3694563,0.7648817,9.091823,-8.567906,2.0644794,2.6843278
2-119161-B-8.wav,sheep,0.08554026,0.1879911036849711,2915.392020109594,-250.65579,51.096092,-57.507103,-12.331634,-11.760434,-16.272789,-17.731833,5.3725843,-4.1404257,7.846124,-0.33945355,4.5896573,-5.802171
2-119161-C-8.wav,sheep,0.097032726,0.14998983923410406,2364.7101618641727,-336.03305,36.518257,-29.554182,-2.6086178,-11.038667,-0.61036533,-10.520652,1.4706026,-1.7284116,5.439703,0.52633446,-3.3854225,-4.1158376
2-119748-A-38.wav,clock_tick,0.012717556,0.04867853594653179,1100.4134033059943,-587.16925,98.55893,6.6769032,15.991465,14.176464,10.767921,13.972562,5.485714,-0.66581786,-2.4378147,0.8733789,7.770842,3.5896437
2-120218-A-30.wav,door_wood_knock,0.03970205,0.02129244942196532,1383.198767702827,-512.6032,78.53815,40.226997,34.528366,22.287018,17.963186,11.338564,12.937736,11.220003,10.831654,6.283087,8.774594,7.1057906
2-120218-B-30.wav,door_wood_knock,0.091851175,0.010753477239884393,834.0653314545768,-393.37708,109.94816,40.744743,38.015213,25.773745,19.717142,11.103624,12.192812,7.98554,8.125587,5.2189693,4.974505,2.164796
2-120333-A-32.wav,keyboard_typing,0.103896335,0.06033801481213873,3087.172620013891,-170.77707,62.635483,12.043236,-6.9954066,5.700957,28.742548,0.80355656,21.675388,11.918624,19.458185,12.508518,11.216882,5.4568496
2-120586-A-6.wav,hen,0.12519062,0.10785652998554913,2144.2409672512495,-305.61584,43.731472,-29.62984,-21.344622,-26.429276,-21.917706,-12.118396,-0.81524324,-7.3055906,0.23341961,-4.1434836,2.4401884,-5.4520574
2-120587-A-6.wav,hen,0.040707305,0.09627043442919075,1847.8220407731103,-427.98788,54.354454,-28.294611,-12.914127,-17.700659,-18.37676,-1.5295849,1.0208787,-9.963457,-5.160801,-13.783092,-4.69671,-6.224267
2-121909-A-35.wav,washing_machine,0.17193294,0.021391234645953758,1241.3783798322427,-154.78848,134.56175,-15.67756,25.389984,11.3289995,17.68761,-2.339616,10.0847645,4.4638095,8.175378,5.434896,10.855212,4.00753
2-121978-A-29.wav,drinking_sipping,0.076344304,0.07224304552023121,1451.6081309910064,-148.96857,149.1817,-10.779041,0.95226115,1.3415346,5.7912936,-2.8101761,11.65467,1.9281572,-2.568387,-3.118875,0.47255763,-0.13494952
2-122066-A-45.wav,train,0.2912789,0.09854813945086706,2093.4743323195985,2.822671,106.622406,-15.908762,16.581072,-1.639791,-2.1373947,-7.3020535,3.5302527,4.916427,0.7986789,-9.925787,-2.3380659,-6.029261
2-122066-B-45.wav,train,0.13026083,0.10739929552023121,2078.8899781346418,-45.698948,109.81878,-18.617933,20.618416,-7.305193,-3.1470823,-10.540094,-0.5739721,-0.5304136,-5.3664865,-10.867673,-1.8582693,-8.776599
2-122067-A-45.wav,train,0.14711863,0.08616329479768786,1953.6803256883518,-68.07149,116.18286,-6.1544394,18.936958,-4.96985,-7.043735,-10.332199,-2.949984,1.3348757,-0.55553126,-3.4953341,2.3918931,-4.638829
2-122067-B-45.wav,train,0.16689853,0.08713138999277456,1775.1172283122846,-45.98574,126.199814,-19.04324,12.366665,-12.715126,-13.007524,-14.554447,-7.109038,-2.8042946,-5.931796,-8.733226,-3.564009,-5.8312683
2-122104-A-0.wav,dog,0.07564525,0.04709514992774567,872.9315911490825,-368.85516,158.2533,20.559319,-28.45545,-24.302233,-5.850248,-5.7360144,-2.073418,-11.231803,-0.026029972,1.9532591,2.9136946,0.92366487
2-122104-B-0.wav,dog,0.10134049,0.05883365697254335,989.9697099743458,-341.46756,153.42964,7.825929,-32.05709,-23.593008,-4.0778704,-7.0269365,0.6362811,-5.1822505,-4.1445546,-1.8713864,-0.53634995,3.0053506
2-122616-A-14.wav,chirping_birds,0.065586574,0.3871985639450867,4304.608831473087,-454.65057,-100.826805,-76.79096,99.1546,-31.870884,4.1425624,-8.98353,3.0644224,0.68296295,9.738929,-5.712796,-12.593723,11.956767
2-122763-A-29.wav,drinking_sipping,0.027736532,0.038633489884393066,1638.3647183237356,-490.0831,81.0977,40.587048,30.602861,19.397434,7.59322,8.274437,8.220728,5.9301915,5.655247,3.9302273,2.5884988,2.573495
2-122763-B-29.wav,drinking_sipping,0.026725335,0.046883467304913294,1469.689842156257,-423.5548,126.74929,14.823296,32.331738,10.290372,6.6303406,2.6524549,6.3141704,4.5404034,3.265862,2.3816264,4.653115,-0.028356344
2-122820-A-36.wav,vacuum_cleaner,0.17235091,0.2619247877528902,4165.550712861117,16.576473,30.637066,-6.9775095,-0.054102197,-7.3948197,-7.045509,-18.094837,-11.720269,-17.290228,-12.399551,-20.390245,-1.7674751,-8.722991
2-122820-B-36.wav,vacuum_cleaner,0.14903098,0.2840216311416185,4215.61523438097,8.508625,27.629425,-8.492746,2.9415443,-9.066938,-10.916886,-15.819127,-12.320212,-12.583931,-11.326734,-15.505508,-4.0148134,-10.891546
2-123712-A-33.wav,door_wood_creaks,0.031728376,0.19704265263728324,3840.691770828799,-510.46545,32.302937,-11.266777,5.7369533,4.136577,8.207694,1.8399762,13.3865185,3.427438,0.1254858,-9.717952,-4.9387856,-3.5869339
2-123896-A-24.wav,coughing,0.07621077,0.11731733200867052,2410.053501568321,-310.4654,74.72258,-15.591606,-9.6882,-1.5956424,6.6290817,-0.9808476,-4.0266585,-24.423136,-13.2786255,-7.0106206,-4.037499,-10.362219
2-124564-A-15.wav,water_drops,0.028365336,0.13170610549132947,2771.0555919240473,-328.51706,74.10526,21.453203,13.58037,0.87604463,12.758651,4.013172,11.561133,4.7891936,12.439021,7.7705665,4.3848157,0.019700773
2-124662-A-11.wav,sea_waves,0.065865114,0.15894824783236994,2851.8156237140847,-144.8177,79.63316,-11.839117,2.413552,0.5080509,-0.7645234,2.6268773,-2.0984623,-5.085709,0.5446167,-5.297109,-1.6819069,-6.962498
2-125520-A-43.wav,car_horn,0.047314283,0.09755746477601156,1773.8766725267603,-442.7472,60.583164,-47.397614,-11.143836,-36.72021,10.903229,-11.502794,2.823675,-13.204246,-6.3442554,-10.28212,-14.059778,-11.502317
2-125821-A-13.wav,crickets,0.03265591,0.4432069635115607,6182.277493193162,-279.17227,17.042858,20.583574,-27.036385,-0.419296,-7.9400034,7.462141,-0.36740398,4.197969,6.098198,-3.8369577,6.159194,-3.0556111
2-125875-A-13.wav,crickets,0.01580832,0.39448044617052025,4871.631798224142,-239.17264,37.00644,-23.228344,-32.491055,7.6732197,-41.854378,-0.18522295,-11.263989,-15.311206,-24.997725,-2.553871,-18.985533,-17.848564
2-125966-A-11.wav,sea_waves,0.06771462,0.1110176571531792,2513.382216326396,-136.39134,83.05487,-24.861734,9.489151,-11.607388,-0.96204793,-5.8168797,0.9255357,-0.6401221,5.2060266,2.918583,6.1973977,2.1989057
2-126433-A-17.wav,pouring_water,0.10143056,0.021983945989884394,2836.9917505778185,-178.5956,47.78497,-0.25713345,13.190345,-7.5818014,11.191336,-0.10423323,10.951552,9.116506,8.752664,-0.92530674,4.91126,0.16598792
2-126756-A-29.wav,drinking_sipping,0.105816886,0.05909614342485549,1343.1584985749073,-277.79092,80.46691,-9.9023075,9.188432,3.549068,6.6618314,-4.3600106,0.18400662,1.7917414,2.7808492,2.6307676,1.9305632,4.841486
2-127108-A-38.wav,clock_tick,0.0053359754,0.20598977149566475,2802.0361788778278,-668.0029,36.57555,-27.571184,-0.96962214,-6.0435176,-5.0531697,-1.6242949,4.7702875,-7.3913956,-5.6203613,-13.687959,-5.668763,-25.016403
2-127109-A-6.wav,hen,0.07867254,0.16301819906069365,2468.892245571748,-316.01328,84.31555,-31.170069,-15.642742,-31.823559,-23.109348,-20.679785,-1.8277569,-0.02357774,5.5801406,-8.380827,-8.968156,-11.4973345
2-128465-A-43.wav,car_horn,0.07511163,0.17750011289739884,1869.397708928343,-157.1873,140.99483,-56.92264,43.73757,-12.694559,-13.344529,15.620037,3.2140987,-26.593208,15.208098,-17.023706,-12.398323,-3.3566153
2-128465-B-43.wav,car_horn,0.14158843,0.2001924900650289,2061.2952982023803,-86.551155,122.3582,-49.03306,34.020634,-9.756211,-17.898378,8.55456,15.59224,-23.982399,4.87266,-6.7219067,-5.6145906,-11.300959
2-128631-A-21.wav,sneezing,0.027005095,0.029296875,682.196930129102,-566.95996,28.59258,-3.1680307,6.7345085,3.4572499,0.8807591,-5.1260476,-2.865405,1.4861299,0.6824961,-0.6191953,-1.149435,-2.3525264
2-130245-A-34.wav,can_opening,0.14629169,0.058071599530346824,1838.0910875928,-353.20572,55.70131,20.43187,28.207449,2.4825592,17.510567,3.7193434,1.9989781,6.7055883,13.311064,8.368412,6.6771035,5.2590528
2-130978-A-21.wav,sneezing,0.063940026,0.06090250180635838,1171.8022189312762,-499.9535,25.800577,1.3075547,6.7758994,5.7774434,3.6771734,-2.6622627,-0.9248527,-2.9983983,-1.4670951,-1.2412375,-1.8780341,-1.9877298
2-130979-A-21.wav,sneezing,0.07398155,0.11019915101156069,2855.8354406366275,-424.57925,34.186974,9.581677,17.320023,16.344032,14.74857,0.6121135,3.6661923,-1.2986443,-1.8467507,0.6447428,-1.1958686,-1.491387
2-131943-A-38.wav,clock_tick,0.03159856,0.10428050487716763,1979.933955925774,-295.3661,116.55043,-12.70223,11.102278,-5.0791416,-0.24925709,-0.5515796,2.888218,-18.700724,7.5585713,3.1968112,-0.19218765,-0.86777437
2-132157-A-11.wav,sea_waves,0.086170256,0.1204417675216763,2382.492837385158,-106.340576,99.21202,-8.980242,2.8926125,-12.814168,0.84438425,-2.8619604,-4.8158145,-3.0551672,-2.943026,-8.390287,-5.9874587,-5.95946
2-132157-B-11.wav,sea_waves,0.08836122,0.15363078034682082,2801.8954402837844,-84.99793,80.32798,-10.201632,5.156206,-16.198996,-5.2600837,-8.51279,-5.393302,-4.806885,-4.5638556,-10.555698,-8.543259,-7.4017
2-133863-A-11.wav,sea_waves,0.09926122,0.11729475252890173,2231.893734416638,-93.12785,104.53344,-20.664959,6.880696,-18.40115,3.2962182,-11.30178,2.319596,-6.6149607,0.77099884,-1.2628436,0.6268371,1.5156758
2-133889-A-30.wav,door_wood_knock,0.07582249,0.004507428648843931,117.15753746361388,-515.98016,82.284546,43.261982,17.16867,6.938782,4.473861,3.3808312,2.7024963,2.6609821,3.5504112,4.4094896,4.929234,4.6790304
2-134049-A-6.wav,hen,0.04098226,0.08184214685693642,1167.3875711050118,-474.3544,61.409206,-30.248955,-14.0255995,-22.797117,10.797929,19.305874,10.063138,-2.6188793,-4.2304955,5.107595,10.831397,14.775805
2-134700-A-38.wav,clock_tick,0.008947006,0.1087230175216763,2292.1243324569296,-590.82605,35.74941,-7.921241,49.764927,28.41894,2.9096777,12.068461,34.89725,4.35715,8.06577,16.765224,11.133801,-2.580604
2-134915-A-30.wav,door_wood_knock,0.08249379,0.004603391437861272,148.70697645050606,-506.6603,94.39585,49.822067,19.550522,8.205907,5.329865,4.004898,3.262963,3.413148,4.1486607,4.9710402,5.5504,5.308231
2-135649-A-45.wav,train,0.070380114,0.05789943099710983,1831.092251685392,-161.2413,109.24894,8.3953,35.701057,4.3517694,14.605531,0.5778208,7.6351852,0.5941505,10.118254,0.48520246,6.9151816,1.3185625
2-135649-B-45.wav,train,0.2740163,0.06558774385838151,1778.250073982295,-8.542248,117.875404,12.49232,33.01127,-2.9945633,5.2771926,-7.750558,3.7714732,-1.8277488,4.6372952,-10.10303,-2.1976776,-2.0613544
2-135649-C-45.wav,train,0.2357425,0.03671423410404624,1392.3846345621469,-97.6261,125.70047,28.966515,40.883827,-1.4101431,8.72052,-1.3900503,10.061894,-1.509758,8.654782,-0.72339743,1.3940525,-2.3121078
2-135728-A-38.wav,clock_tick,0.015670734,0.03721944996387283,2137.266013406166,-459.51645,46.74849,23.426352,29.956383,21.435549,19.330801,14.609955,16.03806,13.220359,13.318941,4.643524,11.650482,7.389841
2-135860-A-49.wav,hand_saw,0.08124051,0.08471256322254335,1747.2855643266273,-245.60005,83.68698,-15.310307,19.035898,8.963394,12.059573,-1.7052594,-3.297677,-6.5133142,-1.8989766,0.24172,2.1936822,-5.946635
2-137162-A-11.wav,sea_waves,0.112977706,0.1604808300216763,2687.29649487346,-46.41106,82.555626,-23.955315,15.634519,-4.2570214,1.5168788,-2.977986,1.642994,-4.19609,1.7829541,-2.8830597,2.3737218,-5.129843
2-138257-A-31.wav,mouse_click,0.0034621027,0.01899498735549133,1332.4358483489164,-564.6933,115.062454,38.636837,25.574705,15.66158,14.769526,3.7826393,13.555055,12.496785,13.63428,8.553113,8.556686,2.5416746
2-138465-A-43.wav,car_horn,0.08887768,0.051834018244219654,1631.3517266721708,-154.81178,117.41709,-27.980587,34.16024,13.69925,21.93322,20.833977,3.7753148,7.0057287,11.602011,-0.48408094,10.791456,-0.96165305
2-139748-A-15.wav,water_drops,0.009520011,0.060470669255780346,1460.3532216186145,-503.80292,140.12172,55.318382,20.406368,-2.5834315,-2.0697472,-21.133505,10.1435585,-4.0843534,-6.2845902,-1.9134382,13.49663,8.531938
2-139748-B-15.wav,water_drops,0.009270427,0.04962687409682081,1249.3512241815163,-516.56647,149.89984,52.367184,21.494843,1.0319202,-5.244909,-17.841991,5.7817326,-1.880256,-3.1532671,-4.0249763,12.895479,8.86565
2-139749-A-15.wav,water_drops,0.004188414,0.06203994309971098,1801.7600443689105,-637.7296,121.29739,40.48849,12.764383,3.4392717,-5.3477592,-2.0358014,-4.8594637,1.1520883,0.2372806,2.1497502,6.556601,2.0477977
2-140147-A-38.wav,clock_tick,0.022321368,0.13628973988439305,2759.8354702275433,-473.32428,63.490913,-10.805828,-2.5173113,-10.182232,-13.111587,-28.584448,-4.3912163,-9.102128,-11.634857,-23.664204,-23.92178,-19.502975
2-140841-A-30.wav,door_wood_knock,0.031242773,0.0387379199783237,712.9104482380862,-582.5877,55.49125,1.3747299,-1.2917999,-2.4838054,0.35965636,-3.988824,-3.6235166,-5.727113,-2.0264502,-2.7358363,-0.8614546,-2.071176
2-141563-A-39.wav,glass_breaking,0.043210845,0.14511267160404626,1917.4458027202224,-494.92395,-1.8503219,-1.2692044,16.054739,-1.424591,1.4422914,-6.995098,0.9974524,-2.8687809,-1.1082691,-2.0032327,1.3183829,-1.8020508
2-141584-A-38.wav,clock_tick,0.008138683,0.3084272263367052,4418.030461575102,-412.08426,27.524986,4.196607,9.552673,4.151274,9.979159,3.3271265,3.267545,-2.765472,2.9369016,-0.18929796,0.81728745,-3.522391
2-141681-A-36.wav,vacuum_cleaner,0.08864025,0.1338059971098266,2581.508989425376,-69.68484,92.36553,0.109944075,0.6261689,-16.223328,-0.40801957,-13.425831,-3.537688,-5.9115634,2.3691707,-4.6734133,0.33500484,-1.3907257
2-141681-B-36.wav,vacuum_cleaner,0.15446013,0.1552621477601156,2879.59460739503,-8.7051325,81.66552,-3.2772076,-10.199511,-15.353153,-0.6426947,-17.353186,-5.252785,-7.9070516,1.3654029,-3.7559426,-0.57923776,-2.577391
2-141682-A-36.wav,vacuum_cleaner,0.17270182,0.10437646766618497,2394.6704121070616,-90.81887,98.339615,1.3184546,-6.497045,-8.6821575,0.19472896,-11.448722,-2.4610708,-3.5557597,-1.1108699,-5.9329057,-0.9693921,-4.806918
2-141682-B-36.wav,vacuum_cleaner,0.261304,0.15864624729046242,3057.7254504963284,51.469788,74.53217,2.3982096,3.3241143,-8.4473095,-1.9052161,-8.479238,-2.9492524,-14.724589,-2.2139628,-0.79371786,-3.3653042,-4.647629
2-144031-A-34.wav,can_opening,0.040680483,0.0911674720014451,1572.807146401592,-606.6854,-1.4053954,-0.27561948,4.1250334,1.968744,3.0102277,5.797564,1.3713399,0.104231164,-0.13471873,-0.8734286,2.1257925,1.4027762
2-144137-A-43.wav,car_horn,0.24999386,0.09224281972543352,1521.428487156518,-332.9443,0.5795389,-27.21279,-4.539477,-10.734249,-6.328774,-11.208126,-3.4544897,-9.977809,-4.64101,-10.511584,-7.3490534,-4.70208
2-146877-A-31.wav,mouse_click,0.0052853697,0.14519452221820808,3038.06269071129,-540.02405,82.53849,20.063488,8.536071,7.1231246,2.5607417,-0.59449524,13.212944,6.738243,6.2140336,-0.21915577,7.592841,-0.4226323
2-146877-B-31.wav,mouse_click,0.0048070354,0.18189182171242774,3347.5138052551115,-543.31085,75.58113,27.205406,7.6023626,4.4023786,6.249715,-4.1194315,16.852896,1.3688225,4.2352343,-0.46165368,6.2224545,-0.6402056
2-151079-A-20.wav,crying_baby,0.07064956,0.13177384393063585,2989.9332770769724,-259.76825,40.33281,-46.49792,-34.52044,-14.100421,2.130326,11.697322,5.3905497,0.6661756,0.9874411,-8.621307,2.6643846,3.2852373
2-152895-A-31.wav,mouse_click,0.028070774,0.09477736632947976,2221.631844660531,-353.2671,83.17544,0.34365276,13.297899,-8.406703,5.61222,-6.231609,6.4951806,-1.9866583,0.7818664,-5.485618,2.9016042,-5.4869223
2-152964-A-31.wav,mouse_click,0.010713424,0.014668194544797689,593.1377959853205,-671.7881,29.57777,14.551149,7.7277026,5.991796,2.582102,0.6240727,1.5887723,0.35096085,1.8016306,-2.2589977,1.6010638,-0.7806109
2-153388-A-31.wav,mouse_click,0.0332053,0.04838782514450867,1220.6883268250856,-467.391,50.620293,3.16161,3.1541224,-5.100529,3.9877093,4.3407917,6.4323173,3.7769642,3.1492882,-1.9150648,3.5573096,-2.9312932
2-154688-A-31.wav,mouse_click,0.0055735037,0.03213624458092486,1756.4699677968065,-574.2039,62.16612,14.109013,23.700808,11.574163,18.15749,12.470224,8.72664,-1.3464371,7.6948786,2.0773413,2.2577336,4.095735
2-155801-A-11.wav,sea_waves,0.09232844,0.12400085802023121,2493.811464254861,-83.15626,91.59242,-2.5276833,18.671976,-16.679922,3.060386,-10.346224,8.327371,1.3319681,3.0288224,-2.8520076,0.09753065,1.6318415
2-157488-A-6.wav,hen,0.03424475,0.18212890625,2439.0488553010628,-378.45135,83.970055,-28.964228,18.29916,-28.536087,-3.1634512,15.848909,1.5991225,-2.123048,4.687131,-5.1255264,-0.71823823,6.8357816
2-158746-A-2.wav,pig,0.42656067,0.04929100433526012,1181.2042011006256,-79.786896,168.01352,-10.635868,31.681934,-7.903759,1.5755546,-5.8264627,-12.041706,-8.195347,10.105795,5.879923,4.7392883,0.16862525
2-158746-B-2.wav,pig,0.30472878,0.05521811777456647,1640.7892262826206,-123.26084,131.2827,-7.5920043,26.238642,-4.811147,2.4542952,-3.617565,-5.199892,1.5509217,10.078036,6.5306234,7.0848126,-1.4588968
2-158746-C-2.wav,pig,0.21677801,0.07367119761560693,1803.8050004794065,-149.17415,125.545,-8.834132,28.903574,-10.60786,3.5400229,2.5077748,-2.0075617,3.0732243,0.09768006,3.212492,7.6780596,-1.9206716
2-158746-D-2.wav,pig,0.16517445,0.11484205653901734,2219.16942164604,-141.29463,94.831184,-10.806984,41.43656,-6.130501,4.311575,1.5492167,8.761863,0.44723326,5.08303,2.3977168,5.6516657,-2.979367
2-160128-A-7.wav,insects,0.035651766,0.04523234284682081,1597.0516507052773,-285.75708,112.33625,40.745384,39.343494,13.207652,15.680952,-5.68258,-6.0087495,13.154623,-6.3701086,-3.9383833,3.466286,-11.043398
2-160888-A-47.wav,airplane,0.31339943,0.02403867864884393,922.0275740005068,-113.77529,168.68634,-15.968451,36.285336,4.526482,19.545977,8.932355,8.719893,6.3345575,15.236921,6.477482,6.598932,1.561482
2-165801-A-48.wav,fireworks,0.01531369,0.031001625722543353,919.7892093416599,-530.6976,137.30063,19.55074,24.98401,14.776858,8.325328,3.8475976,0.42612046,-2.1512015,0.56431675,-1.5777074,-2.8456511,-2.2032487
2-166644-A-2.wav,pig,0.1630651,0.0906509664017341,1879.8695221584771,-108.06442,117.52233,-23.771688,8.7378025,-23.557652,-0.54741234,3.0183342,3.172909,-12.1324005,-7.6237936,-6.332397,-7.478486,-9.738025
2-166644-B-2.wav,pig,0.062039122,0.09851991510115607,2069.4095919873585,-180.12949,104.89616,-22.2057,9.924514,-20.407663,-0.5070849,-5.0916967,-1.2250435,-11.6255045,-8.691198,-11.353757,-8.183883,-14.806446
2-166644-C-2.wav,pig,0.08652224,0.08666851065751445,1935.1142155893688,-184.12648,112.02855,-18.99339,13.355866,-18.14785,-5.0613933,-7.5451,-2.8721004,-12.038268,-8.158439,-8.01178,-5.409423,-11.053881
2-173559-A-39.wav,glass_breaking,0.0596585,0.2866860097543353,4070.864710293567,-311.07043,21.9701,-8.461552,4.188038,-7.9945803,-2.8908396,-8.029165,-2.8378074,-8.390395,-3.9049137,-6.5161667,-4.4411855,-5.859121
2-173607-A-39.wav,glass_breaking,0.05839079,0.35117018153901736,4777.008513900127,-343.33984,-7.6058354,5.2425733,5.3583627,-5.4409776,-4.5291576,-6.559064,-3.3727474,-3.697392,-2.5777786,-3.9529436,-1.9626564,-2.7747004
2-173618-A-39.wav,glass_breaking,0.14153522,0.41781916094653176,4957.592631458099,-176.41074,-4.644494,-4.9775157,6.5608053,-5.7188087,-2.185101,-3.3780687,-3.861215,-4.2240825,-3.6549177,-6.3438954,-3.005165,-5.20498
2-182508-A-8.wav,sheep,0.02420412,0.15438437048410406,1909.4993753799558,-287.1795,123.36773,-77.115875,-3.4368684,16.097534,-0.46626973,-12.544401,2.0269194,-0.62530786,1.8668791,-1.7377136,0.84635305,-7.3999906
2-182508-B-8.wav,sheep,0.038870726,0.14563764450867053,1777.8991119379455,-252.6554,138.23312,-95.00188,-9.849925,13.784045,-9.060253,-10.271901,7.0877705,0.40648815,5.1855397,-4.2229795,-4.0397105,-3.6393254
2-184077-A-49.wav,hand_saw,0.01792326,0.11331229678468208,2518.036707025168,-279.26437,88.09775,-0.389595,9.03471,-1.18051,7.871441,-4.182624,3.0932498,-0.5749345,9.900264,12.73452,8.761042,2.9622478
2-18766-A-12.wav,crackling_fire,0.010829593,0.19084176300578035,5096.171645887338,-402.1539,-6.4632397,56.367844,48.583057,31.88204,24.21465,2.0646064,0.71667755,-5.907518,5.3057165,9.214256,9.235255,1.5900074
2-18766-B-12.wav,crackling_fire,0.01919384,0.17570786669075145,4615.3665879499695,-476.90228,-2.4033256,48.52684,48.76652,28.225693,27.559807,0.24203674,3.8550608,-2.0200357,11.011239,8.226339,9.399321,0.56323236
2-188822-A-40.wav,helicopter,0.09890823,0.08135668804190752,1384.2638491273538,-145.40047,161.47198,-49.165535,20.06386,-17.023897,5.5297437,-4.734084,4.1294847,3.13813,0.055619255,2.4424849,5.390757,1.1568177
2-188822-B-40.wav,helicopter,0.21169089,0.0952204886199422,1572.9729630029242,-18.51638,152.68365,-52.419926,18.000877,-20.837687,9.824499,-16.724672,3.5685558,-6.976801,3.3443832,-5.701823,4.318656,-5.5793858
2-188822-C-40.wav,helicopter,0.19884928,0.0913114161849711,1824.570224751039,-29.352432,125.966,-28.073185,24.081148,-9.450845,13.114661,-9.080508,5.953104,-5.7305074,1.9437436,-0.87248087,4.5799403,-6.1902294
